MNO,CHECKNO,SHARE,MSD,DBF,MTLN,MTLN_ROI,TOPLN,TOPLN_ROI,EDULN,EDULN_ROI,EMG2LN,EMG2LN_ROI,CONLN,CONLN_ROI,EMG1LN,EMG1LN_ROI,STLN,STLN_ROI,FLDLN,FLDLN_ROI,MSDLN,MSDLN_ROI,FDLN,FDLN_ROI,SURE1,SURE2,MEDILN,MEDILN_ROI,srno
780,69,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,1
63422,327352,0,1000,15,1700,11.50,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,2
63357,327353,0,1000,15,5000,11.00,2400,10.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,3
62433,327355,100,1000,15,2000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,4
63401,327356,0,1000,15,6700,10.00,3600,10.75,0,NULL,1800,6.00,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,5
63266,327357,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,6
63547,327358,100,1000,15,1400,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,7
62411,327360,0,1000,15,6700,10.00,0,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,8
63559,327361,100,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,9
64117,327362,100,1000,15,2800,10.50,2400,11.25,0,NULL,1800,6.00,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,10
63139,327363,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,11
62833,327368,100,1000,15,1000,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,12
61757,327369,0,1000,15,5700,10.00,2400,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,13
64038,327372,0,1000,15,4400,10.00,2400,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,14
62341,327374,100,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,15
61694,327375,100,1000,15,2500,10.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,16
61724,327376,100,1000,15,0,0.00,1700,11.25,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,17
61849,327377,100,1000,15,2900,10.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,18
62642,327378,0,1000,15,1200,11.50,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,19
62640,327379,0,1000,15,1700,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,20
61779,327380,0,1000,15,5000,11.00,3600,10.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,21
62781,327382,0,1000,15,4300,11.00,2500,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,22
62053,327383,100,1000,15,6100,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,23
62563,327384,100,1000,15,4000,10.00,1500,10.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,24
62794,327385,100,1000,15,1300,12.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,25
61780,327388,100,1000,15,1200,11.00,0,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,26
62137,327389,0,1000,15,3000,11.00,3600,10.75,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,27
61810,327390,100,1000,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,28
61711,327391,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,29
62404,327394,100,1000,15,1300,12.00,0,0.00,0,0.00,0,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,30
63002,327395,0,1000,15,4000,10.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,31
62366,327396,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,32
61952,327397,100,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,33
64077,327398,0,1000,15,8100,10.00,3600,10.75,0,NULL,1000,6.00,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,34
61357,402753,0,1000,15,6000,11.00,2100,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,35
61348,402754,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,36
61689,402756,100,1000,15,3000,11.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,37
61937,402757,100,1000,15,10500,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,38
62851,402758,100,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,39
63274,402759,100,1000,15,3300,11.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,40
62790,402761,0,1000,15,0,NULL,5000,10.75,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,41
62820,402762,100,1000,15,4000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,42
62460,402765,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,43
62521,402766,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,44
62702,402767,0,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,2500,NULL,45
64129,402768,100,1000,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,46
62379,402771,100,1000,15,0,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,47
63208,402772,0,1000,15,3900,10.00,4800,10.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,48
62691,402773,0,1000,15,7000,10.50,7500,10.75,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,49
62650,402774,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,50
62853,402775,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,51
62682,402776,100,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,52
62787,402777,200,1000,15,0,0.00,8000,11.25,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,53
62531,402778,100,1000,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,54
62461,402779,100,1000,15,0,0.00,2400,11.25,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,55
63374,402780,100,1000,15,3500,10.00,2400,10.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,56
63051,402783,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,2500,NULL,57
63355,402785,100,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,58
62594,402787,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,0,NULL,59
62672,402788,100,1000,15,3600,10.00,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,60
62770,402789,100,1000,15,5000,10.50,2500,11.25,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,61
62769,402790,0,1000,15,3500,10.50,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,62
62774,402791,0,1000,15,6200,10.00,0,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,63
63009,402792,0,1000,15,6000,10.00,5000,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,64
62888,402793,100,1000,15,1200,11.00,2000,11.25,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,65
63419,402794,100,1000,15,8400,11.00,2400,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,66
63806,402799,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,67
3576,407558,100,0,15,500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,68
21753,407566,0,1000,15,0,12.00,3600,11.75,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,0,NULL,69
23836,407572,0,0,15,900,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,70
20465,407580,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,71
23837,407581,100,0,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,72
22488,407590,0,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,73
22682,407592,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,74
20320,407594,0,1000,15,2500,11.50,5300,11.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,75
59429,407596,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,76
20999,407597,0,1000,15,6000,12.00,5600,11.25,0,0.00,0,0.00,0,0.00,1000,8.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,77
19888,407604,100,0,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,78
22120,407607,0,1000,15,7000,12.00,1800,12.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,79
22089,407608,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,80
21749,407613,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,81
29220,407614,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,82
20879,407618,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,83
21184,407619,0,1000,15,0,12.00,0,11.25,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,84
21465,407623,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,85
19253,407629,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,86
21846,407630,0,1000,15,0,12.00,0,11.75,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,87
30957,407635,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,88
21930,407637,0,1000,15,0,0.00,5300,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,89
19706,407645,0,1000,15,6800,11.00,1600,12.25,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,90
19766,407650,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,91
22141,407671,0,1000,15,8200,12.00,5700,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,92
23793,407672,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,93
33777,407673,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,94
48428,407678,0,1000,15,0,0.00,14300,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,95
17177,407679,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,96
20871,407686,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,97
20447,407697,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,98
20463,407709,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,99
23315,407711,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,100
27162,409071,0,1000,15,3700,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,101
24040,409072,0,1000,15,5500,12.00,4000,11.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,102
29403,409074,0,1000,15,18600,11.00,6900,11.25,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,103
25054,409075,100,1000,15,15000,11.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,104
29421,409077,0,1000,15,5700,12.00,3000,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,105
41621,409079,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,106
34327,409080,0,1000,15,8000,12.00,2400,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,107
27108,409082,0,1000,15,11500,10.50,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,108
22579,409083,0,2000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,109
27583,409084,0,1000,15,11600,10.50,0,11.75,0,0.00,1000,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,110
33248,409085,0,1000,15,5000,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,111
31459,409086,0,1000,15,2000,12.00,2800,11.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,112
27012,409087,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,113
30433,409089,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,114
37300,409091,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,115
28664,409094,0,1000,15,0,0.00,2400,11.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,116
40849,409095,0,1000,15,22500,10.00,4800,10.75,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,117
38263,409096,100,0,15,1000,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,118
39708,409100,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,119
35933,409101,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,120
33966,409102,0,1000,15,0,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,121
30473,409104,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,122
25421,409106,0,1000,15,6700,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,123
59090,409108,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,124
28170,409109,0,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,125
29014,409111,0,1000,15,12500,10.50,2500,11.25,0,0.00,1000,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,126
38259,409112,100,0,15,1050,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,127
32696,409113,0,1000,15,8700,11.00,5300,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,128
41399,409114,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,129
34771,409115,0,2000,15,2700,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,0,NULL,130
39906,409116,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,131
36852,409117,0,1000,15,8400,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,132
28036,409118,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,133
29246,409120,0,1000,15,5000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,134
41397,324470,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,135
41162,324471,0,1000,15,14900,10.00,4800,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,136
41924,324473,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,137
45041,324475,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,138
40084,324478,100,1000,15,4300,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,139
39843,324479,100,0,15,500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,140
40374,324480,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,141
41243,324481,0,1000,15,5000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,142
41017,324482,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,143
57155,324484,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,144
39393,324485,0,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,145
39511,324486,0,1000,15,0,0.00,5200,11.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,146
39739,324488,0,1000,15,14000,10.00,0,12.25,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,147
41536,324489,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,148
41877,324490,0,1000,15,2700,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,149
40089,324491,0,1000,15,0,12.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,150
39287,324492,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,151
39570,324493,0,1000,15,3100,12.00,0,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,152
40658,324496,0,1000,15,1500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,153
40653,324497,0,1000,15,0,0.00,1300,11.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,154
43591,324498,0,1000,15,9000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,155
39753,324499,0,1000,15,10300,11.00,3800,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,156
